primary_type,name,address,city,neighborhood,lat,lng,phone,website,rating,total_reviews,price_level
establishment,Sueñolar Casa Matriz,"Av. España 2045, Asunción 001207, Paraguay",Asunción,,-25.2882074,-57.6009683,0983 171727,https://www.suenolar.com.py/,4.4,114,
establishment,Sierra Decor,"Av. Gral. José de San Martín 1311, Asunción 1749, Paraguay",Asunción,,-25.2828865,-57.5714838,0972 822094,http://www.sierra.com.br/es,4.6,37,
establishment,Area Design Paraguay,"Avenida Doctor Felipe Molas López, &, Asunción 001527, Paraguay",Asunción,,-25.2757087,-57.5671244,0982 166713,https://areadesign.com.py/,5,6,
establishment,Casa de Sofas,"Julio Correa 429, Asunción 001520, Paraguay",Asunción,,-25.2716883,-57.56517359999999,0991 680317,,4,16,
establishment,HIDALGO MUEBLES,"y, Hernandarias 925, Asunción 001131, Paraguay",Asunción,,-25.2829096,-57.64593350000001,(021) 492 441,,4.4,222,
establishment,Sulit Modern Furniture,"Av. Gral. Bernardino Caballero 620, Asunción 001227, Paraguay",Asunción,,-25.2988784,-57.6084268,0983 927422,http://www.sulit.com.py/,4,4,
establishment,Florense Asunción,"Av. España 231, Asunción 001530, Paraguay",Asunción,,-25.2862027,-57.5873089,(021) 662 378,https://www.florense.com.br/es,4.7,26,
establishment,Achon Muebles,"MCXM+WJG, Av. Mariscal López, Asunción 001407, Paraguay",Asunción,,-25.3001829,-57.5659652,(021) 607 999,http://www.achon.com.py/,4.4,377,
establishment,Briart Deco,"Darío Gómez Serrato 1.530 casi, Asunción 0000, Paraguay",Asunción,,-25.2642038,-57.5601654,0981 167464,https://www.instagram.com/briartdeco/,5,13,
establishment,Nuestra Casa Asunción,"Avda. Eusebio Ayala c, Av. Médicos del Chaco, Asunción 001231, Paraguay",Asunción,,-25.3085558,-57.5971254,0994 779000,,3.8,190,
establishment,LUGARO SACI,"Av. España esq, Asunción 001411, Paraguay",Asunción,,-25.2863661,-57.5867824,(021) 660 213,http://www.lugaro.com.py/,4.8,16,
establishment,muebleria y fábrica de sofas EL FABRICANTES,"MC87+4P6, Maká, Asunción 001432, Paraguay",Asunción,,-25.3347225,-57.58572110000001,0984 507242,,4.8,8,
establishment,Living Room Muebles Asuncion,"Av. Sta. Teresa 2701, Asunción 001402, Paraguay",Asunción,,-25.2861551,-57.55805469999999,0971 880905,http://www.livingroom.com.py/,3.7,3,
establishment,Fabricante Muebles,"República de Colombia, Asunción 001221, Paraguay",Asunción,,-25.2960658,-57.6278985,0983 780446,https://linktr.ee/fabricantemueblespy,4.4,74,
establishment,SyroCco S.A. - Sucursal Villa Morra,"De Las Palmeras 4690, Asunción 001414, Paraguay",Asunción,,-25.3020802,-57.5880907,0985 176072,http://www.syrocco.com.py/,4.6,72,
bank,ueno bank - Centro de experiencia Asunción,"Av. Sta. Teresa N° 1827, Asunción 001410, Paraguay",Asunción,,-25.2840915,-57.5635901,(021) 618 8000,https://www.ueno.com.py/,2.3,693,
bank,Central Bank of Paraguay,"Federación Rusa y, Asunción 1767, Paraguay",Asunción,,-25.2787883,-57.57529719999999,(021) 608 011,http://www.bcp.gov.py/,4.5,173,
bank,GNB Bank,"PC48+W9X, Av. Mariscal López, Asunción 001412, Paraguay",Asunción,,-25.2926339,-57.58402679999999,(061) 83000,https://www.bancognb.com.py/,3.8,154,
bank,ueno bank x Trinidad,"Av. Santísima Trinidad esquina, Asunción 001519, Paraguay",Asunción,,-25.2588274,-57.579642,(021) 618 8000,http://www.ueno.com.py/,3.8,65,
bank,ueno bank MATRIX,"Av. Sta. Teresa, Asunción 001410, Paraguay",Asunción,,-25.2894519,-57.5543115,(021) 618 8000,https://www.ueno.com.py/,4.3,186,
bank,Banco BASA,"Av. Aviadores del Chaco, Asunción 001410, Paraguay",Asunción,,-25.2860812,-57.5702189,(021) 618 7070,https://www.bancobasa.com.py/,4.1,63,
bank,ueno bank x Villa Morra,"Av. Mariscal López esq, Asunción 001411, Paraguay",Asunción,,-25.2937904,-57.58016110000001,(021) 618 8000,http://www.ueno.com.py/,4,62,
bank,ueno bank x Julio Correa,"Julio Correa casi, Asunción 001526, Paraguay",Asunción,,-25.2726326,-57.56564009999999,(021) 618 8000,https://www.ueno.com.py/,4.8,82,
bank,Banco GNB,"Av. Aviadores del Chaco 2351, Asunción 001527, Paraguay",Asunción,,-25.2830262,-57.5637487,(021) 618 3000,http://www.bancognb.com.py/,3.8,39,
bank,Banco Sudameris,"Avenida Mcal. Francisco S. López y, Asunción 1412, Paraguay",Asunción,,-25.2943469,-57.58009070000001,4166000,http://www.sudameris.com.py/,3.2,42,
bank,ueno bank x Denis Roa,"Denis Roa, Asunción 001407, Paraguay",Asunción,,-25.2974003,-57.5629521,(021) 618 8000,http://www.ueno.com.py/,3.8,53,
bank,BNF - Banco Nacional de Fomento (Casa Central),"Independencia Nacional, Asunción 001101, Paraguay",Asunción,,-25.2837357,-57.6342578,(021) 413 9000,http://www.bnf.gov.py/,3.8,156,
bank,Banco Continental,"PCR7+VCH, Asunción 001517, Paraguay",Asunción,,-25.2578204,-57.58639049999999,,,3.5,24,
bank,Banco Itaú Paraguay SA,"Asunción 001529, Paraguay",Asunción,,-25.2828598,-57.56679029999999,(021) 617 2540,http://www.itau.com.py/,3.5,51,
bank,Banco Continental S.A.E.C.A.,"Gral Eugenio Alejandrino Garay & Av. Mariscal López, PC58+6CQ, Asunción 001411, Paraguay",Asunción,,-25.2919115,-57.58389,(021) 627 4000,,3.6,114,
bank,Citi,"PC4C+592, Cruz Del Chaco, Asunción 001412, Paraguay",Asunción,,-25.2946219,-57.5791246,,,4,67,
bank,ueno bank x EEUU,"Av. Estados Unidos esq, Asunción 001219, Paraguay",Asunción,,-25.2905798,-57.6286205,(021) 618 8000,http://uenobank.com.py/,3.8,34,
bank,Banco Sudameris,"Independencia Nacional 513, Asunción 001101, Paraguay",Asunción,,-25.2841144,-57.6346174,4166000,http://www.sudameris.com.py/,3.2,77,
bank,ueno bank x Multiplaza,"Av. Eusebio Ayala 4501, Asunción 001419, Paraguay",Asunción,,-25.3167232,-57.5719858,(021) 618 8000,https://www.ueno.com.py/,3.9,116,
bank,Banco Itau Casa Matriz,"Oliva y, Asunción 001101, Paraguay",Asunción,,-25.2831968,-57.6362321,(021) 617 1000,https://www.itau.com.py/,2.7,78,
atm,Cajero DINELCO,"PCQF+MG3, Asunción 001521, Paraguay",Asunción,,-25.2608669,-57.57619649999999,(021) 413 9000,https://www.bnf.gov.py/,4,4,
atm,Cajero itau,"PCJ8+XR8, Asunción 001531, Paraguay",Asunción,,-25.2675223,-57.58270950000001,,,5,2,
atm,TED-Wepa,"Genaro Romero esq, Asunción 001531, Paraguay",Asunción,,-25.2687431,-57.578798,(021) 618 8003,https://www.wepa.com.py/,0.0,0,
atm,TED-Wepa,"Sacramento y, Asunción 001519, Paraguay",Asunción,,-25.2587492,-57.5796047,(021) 618 8003,https://www.wepa.com.py/,0.0,0,
atm,Cajero electronico Itaú,"PCGH+VPR, Asunción 001528, Paraguay",Asunción,,-25.2727502,-57.57073279999999,,,0.0,0,
atm,Itau,"PCH8+45V, Asunción 001534, Paraguay",Asunción,,-25.2721285,-57.5845929,,,5,1,
atm,ATM Sudameris Mburucuya,"PCJP+6M2, Av. Santísima Trinidad, Asunción 001525, Paraguay",Asunción,,-25.2694866,-57.56335779999999,(021) 416 6000,,0.0,0,
atm,TED-Wepa,"Ntra. Sra. del Carmen casi, Asunción 001530, Paraguay",Asunción,,-25.279605,-57.5812512,(021) 618 8003,https://www.wepa.com.py/,5,1,
atm,TED-Wepa,"Av. Santísima Trinidad casi, Asunción 001521, Paraguay",Asunción,,-25.2686087,-57.5654562,(021) 618 8003,https://www.wepa.com.py/,0.0,0,
atm,Cajero Regional IPS,"PCH9+3MR, Asunción 001531, Paraguay",Asunción,,-25.2722534,-57.580848,,,0.0,0,
atm,TED-Wepa,"Julio Correa y, Asunción 001526, Paraguay",Asunción,,-25.27263,-57.5656452,(021) 618 8003,https://www.wepa.com.py/,0.0,0,
atm,TED-Wepa,"Av. Gral. José de San Martín casi, Asunción 001527, Paraguay",Asunción,,-25.2760363,-57.56770150000001,(021) 618 8003,https://www.wepa.com.py/,0.0,0,
atm,ATM Sudameris Sanat. Bautista,"Campos Cervera 5425, Asunción 001416, Paraguay",Asunción,,-25.298515,-57.5787381,(021) 416 6000,,1,2,
atm,TED-Wepa,"Av. Primer Presidente casi, Asunción 001522, Paraguay",Asunción,,-25.2623851,-57.56046010000001,(021) 618 8003,https://www.wepa.com.py/,0.0,0,
establishment,stock artigas,"PCW9+3PJ, Av. Gral. José Gervasio Artigas, Asunción 001519, Paraguay",Asunción,,-25.2547798,-57.58073419999999,0985 462193,https://www.stock.com.py/,3.9,71,
atm,TED-Wepa,"Ruta Tranchaco casi, Asunción 001519, Paraguay",Asunción,,-25.2559621,-57.57178489999999,(021) 618 8003,https://www.wepa.com.py/,0.0,0,
atm,ATM Sudameris Bank,"PC75+CP3, Asunción 001535, Paraguay",Asunción,,-25.2864923,-57.5907065,,,2,2,
atm,Cajero Banco Itau,"PC6J+J8G, Austria, Asunción 001410, Paraguay",Asunción,,-25.2884294,-57.56916949999999,(021) 617 1000,http://www.itau.com.py/,5,2,
atm,TED-Wepa,"Av. Gral. José Gervasio Artigas esq, Asunción 001516, Paraguay",Asunción,,-25.2651042,-57.59639840000001,(021) 618 8003,https://www.wepa.com.py/,0.0,0,
atm,Continental Bank ATM,"casi, Alberdi & Humaita, P976+RPH, Asunción 001101, Paraguay",Asunción,,-25.2854268,-57.63813339999999,,,2.5,4,
establishment,Dirección Nacional de Correos del Paraguay,"P998+P27, 25 de Mayo, Asunción 001013, Paraguay",Asunción,,-25.2807031,-57.634961,(021) 498 113,http://www.correoparaguayo.gov.py/,2.7,139,
establishment,Post Courier,"Tte 1350, Asunción 001230, Paraguay",Asunción,,-25.3074133,-57.5977591,(021) 208 1301,http://www.post-courier.com.py/,4.3,6,
establishment,DINACOPA Correo Paraguayo,"P998+P27, Asunción 001013, Paraguay",Asunción,,-25.2807149,-57.63496029999999,(021) 493 783,http://www.correoparaguayo.gov.py/,2.6,129,
establishment,DHL Express Punto de Venta (Paseo La Galeria),"estacionamiento 1, Av. Sta. Teresa, Asunción 001410, Paraguay",Asunción,,-25.2842976,-57.5622902,0972 267041,https://locator.dhl.com/results?address=id:ASUD04&language=en&lc=PY&resultUom=km&clientAppCode=GYD,4.5,157,
establishment,"Dirección de Correos, Central de Encomiendas - DINACOPA","P99M+Q69, Av. Gral. José Gervasio Artigas, Asunción 001216, Paraguay",Asunción,,-25.2805983,-57.616894,(021) 200 788,http://www.correoparaguayo.gov.py/,1.8,40,
establishment,DHL Express Punto de Venta (Casa Matriz),"Av Gral Máximo Santos 1170, Asunción 1429, Paraguay",Asunción,,-25.2793923,-57.6095564,(021) 216 2000,https://locator.dhl.com/results?address=id:ASUAS1&language=en&lc=PY&resultUom=km&clientAppCode=GYD,4.3,596,
establishment,Upostal,"P96W+8WF, Asunción 001208, Paraguay",Asunción,,-25.2891875,-57.60268749999999,(021) 203 004,,5,3,
establishment,DHL Express Punto de Venta (Centro),"Independencia Nacional 375, Entre Palma Y, Asunción 1209, Paraguay",Asunción,,-25.2831297,-57.633976,0982 838035,https://locator.dhl.com/results?address=id:ASUAS2&language=en&lc=PY&resultUom=km&clientAppCode=GYD,4.3,212,
establishment,UPS Paraguay,"Independencia Nacional 821, Asunción 001101, Paraguay",Asunción,,-25.286638,-57.6364268,(021) 451 960,http://www.ups.com/,2.7,117,
establishment,PuntoBox Paraguay,"Av. Aviadores del Chaco 2864, Asunción 2060, Paraguay",Asunción,,-25.2806254,-57.5592421,0981 515793,http://www.puntobox.com.py/,4.2,39,
establishment,Citipostal Express,"P94J+W79, Rca. Francesa, Asunción 001224, Paraguay",Asunción,,-25.292711,-57.6192793,(021) 222 487,,4.1,43,
establishment,FastBox,"esquina, Asunción 001534, Paraguay",Asunción,,-25.2843332,-57.5902784,(021) 728 9061,http://www.fastbox.com.py/,4.4,528,
establishment,Asunción Box Zona Terminal,"Mencia de Sanabria 191, Asunción 001314, Paraguay",Asunción,,-25.3274925,-57.59712039999999,(021) 562 808,,3.2,49,
establishment,Lavandería Luxe Clean,"Dr. Molas López, Asunción 001527, Paraguay",Asunción,,-25.2796033,-57.5609866,0974 200495,,5,16,
establishment,LAVANDERÍA LAVAFÁCIL,"San Juan XXIII 1818, Asunción 001529, Paraguay",Asunción,,-25.2818607,-57.56531559999999,0974 380001,https://lavafacil.com.py/,4.9,30,
establishment,Laundrix,"Av. Aviadores del Chaco 2587, Asunción 001527, Paraguay",Asunción,,-25.2821289,-57.561906,0971 262692,,4.8,41,
establishment,Johéi Lavandería de Autoservicio,"PCRM+97V, Av. Primer Presidente, Asunción 001521, Paraguay",Asunción,,-25.259013,-57.5668399,,https://www.instagram.com/johei.py?igsh=MTVqdWQ4bXVjYWNhbg==,4.1,37,
establishment,Lavandería Domy®,"Pai Perez &, Tte. Fariña, Asunción 001221, Paraguay",Asunción,,-25.2956155,-57.6258408,0981 167859,,5,161,
establishment,Tintorería Breeze&Co - Suc. Julio Correa,"Julio Correa N° 279 casi, Asunción 001521, Paraguay",Asunción,,-25.2731791,-57.566059,0986 700275,http://www.breeze.com.py/,4.7,45,
establishment,Lavandería y Tintorería Kuñataí,"Concejal Vargas 391 entre, Del Maestro y, Andrade 001406, Paraguay",Andrade,,-25.3006475,-57.5603278,0984 812605,http://www.lavanderiaytintoreriakunatai.com/,4.7,57,
establishment,Lavanderia WashUp,"Tacuary 470, Asunción Departamento Central 1511, Paraguay",Asunción Departamento Central,,-25.286605,-57.62900999999999,0986 472712,https://www.facebook.com/VVashUp/?fref=ts,4.7,22,
establishment,Lavantti,"23 de octubre casi, Moisés Bertoni 437, Asunción 0014, Paraguay",Asunción,,-25.2878034,-57.58695729999999,0981 298799,,4.9,14,
establishment,Impecable Tintorería y Lavandería - Sucursal San Martín,"Av. Gral. José de San Martín y, Asunción 001527, Paraguay",Asunción,,-25.2768745,-57.5685918,0971 771287,https://www.impecabletintoreria.com.py/,4.3,11,
establishment,Mr Jeff,"Federación Rusa 1274, Asunción 001527, Paraguay",Asunción,,-25.2800055,-57.57128059999999,0991 858321,https://jeff.com/py/mrjeff/store/asuncion-federacionrusa/?utm_source=localistico&utm_medium=localistico&utm_campaign=py,4.4,81,
establishment,House Laundry,"Palo Santo, Asunción 001506, Paraguay",Asunción,,-25.2399109,-57.5413867,0982 080412,,5,3,
establishment,Super Wash - Lavandería y Tintorería,"Dr. Francisco Morra 590 c, Asunción 001411, Paraguay",Asunción,,-25.2903872,-57.576456,0993 351000,,4.4,8,
establishment,Lavandería Mr. JOM,"Pacheco, Gral. Eduardo Torreani Viera 4680 esquina, Asunción 001413, Paraguay",Asunción,,-25.297222,-57.586804,0981 102076,,4.8,6,
establishment,Clean house Paraguay,"Viuda de las Llanas 3551, Asunción 001517, Paraguay",Asunción,,-25.257755,-57.58986909999999,(021) 601 708,https://www.casaclean.com.py/,4.8,355,
establishment,Lavandería - LAVEMAR,"Tte. 1ro. Francisco Niedebergen, Asunción 001206, Paraguay",Asunción,,-25.2743149,-57.59746399999999,0982 104159,https://instagram.com/lavanderialavemar01?igshid=ZGUzMzM3NWJiOQ==,4.8,18,
establishment,Clean Master - Lavandería y Tintorería,"Pitiantuta 444, Asunción 001208, Paraguay",Asunción,,-25.2890052,-57.60578450000001,0982 555590,https://www.instagram.com/cleanmaster.py,4.6,44,
establishment,"ECO Luxe Studio Restauración de cueros, pieles y textiles","Jaime Bestard, Asunción 001402, Paraguay",Asunción,,-25.2844981,-57.5568574,0984 995366,https://wa.me/595984995366,4.9,126,
establishment,Lavandería Señoritas (Barrio Herrera),"Manuel Talavera 434, Asunción 001405, Paraguay",Asunción,,-25.3020964,-57.55609579999999,0986 818880,,4.9,44,
establishment,Tintorería Española - Casa Central,"Av. Dr. Guido Boggiani 6260, Asunción 001416, Paraguay",Asunción,,-25.3005509,-57.56734319999999,0976 928224,https://tintoreriaespanola.com.py/,4.8,121,
